Date,Department,Resource_ID,Cloud_Service,Resource_Type,Region,CPU_Usage_Percent,Memory_Usage_Percent,Storage_Usage_GB,Usage_Hours,Cost_USD
2026-05-19 00:00:00,Operations,RES02817,Networking,Network Gateway,US East,68.68,76.68,293.86,4.95,39.23
2026-05-19 00:00:00,Operations,RES05640,Compute,Virtual Machine,Asia Pacific,8.86,10.5,425.65,9.77,33.58
2026-05-19 00:00:00,Operations,RES06485,Networking,Load Balancer,Asia Pacific,53.9,68.94,269.26,8.74,40.52
2026-05-19 00:00:00,Operations,RES07116,Networking,Load Balancer,India,67.71,39.37,46.99,16.31,45.01
2026-05-19 00:00:00,Operations,RES07638,Compute,Container,Asia Pacific,97.76,74.21,264.18,11.04,50.96
2026-05-20 00:00:00,Finance,RES00034,Database,Database Server,US East,69.27,63.28,190.1,14.58,117.23
2026-05-20 00:00:00,HR,RES01882,Compute,Container,US West,48.81,53.17,119.59,16.38,45.5
2026-05-20 00:00:00,HR,RES04277,Database,Database Server,India,57.15,73.03,76.53,19.75,130.36
2026-05-20 00:00:00,IT,RES00479,Compute,Serverless,India,52.76,60.03,84.81,5.92,29.09
2026-05-20 00:00:00,IT,RES08450,Storage,Object Storage,US West,8.39,19.15,29.85,15.93,5
2026-05-20 00:00:00,IT,RES09409,Networking,Load Balancer,Europe,49.34,43.19,60.77,17.91,49.73
2026-05-20 00:00:00,Marketing,RES02078,Compute,Container,India,29.08,42.15,83.4,11.77,38.65
2026-05-20 00:00:00,Marketing,RES02454,Database,Database Server,US East,41.62,46.53,96.64,22.27,154.75
2026-05-20 00:00:00,Marketing,RES02989,Storage,Block Storage,India,35.66,31.9,158.53,22.99,12.51
2026-05-20 00:00:00,Marketing,RES03512,Compute,Serverless,India,73.41,72.59,192.99,12.31,39.37
2026-05-20 00:00:00,Marketing,RES05973,Storage,Object Storage,Asia Pacific,79.4,81.94,365.7,18.02,25.25
2026-05-20 00:00:00,Marketing,RES09496,Compute,Container,India,42.48,51.22,15.38,5.78,28.47
2026-05-20 00:00:00,Marketing,RES10406,Database,Data Warehouse,India,63.24,54.12,100.58,8.23,75.37
2026-05-20 00:00:00,Operations,RES02354,Compute,Virtual Machine,Europe,71.02,79.21,51.16,20.79,93.33
2026-05-20 00:00:00,Operations,RES03050,Database,Data Warehouse,Asia Pacific,55.25,43.94,49.45,13.33,133.23
2026-05-20 00:00:00,Operations,RES09219,Compute,Container,Europe,9.2,5,525.48,7.25,20.84
2026-05-20 00:00:00,Operations,RES10220,Compute,Container,India,36.75,51.37,64.92,13.52,35.46
2026-05-20 00:00:00,Sales,RES03419,Storage,Block Storage,US East,43.45,64.08,137.48,15.42,22.62
2026-05-20 00:00:00,Sales,RES07114,Database,Data Warehouse,India,75.3,73.33,78.69,7.79,75.15
2026-05-21 00:00:00,Finance,RES04444,Compute,Container,India,65.08,74.76,74.16,6.77,34.63
2026-05-21 00:00:00,Finance,RES05004,Compute,Virtual Machine,India,59.73,71.34,85.99,17.37,68.01
2026-05-21 00:00:00,Finance,RES06100,Storage,Object Storage,Europe,41.22,32.98,142.42,19.16,13.21
2026-05-21 00:00:00,Finance,RES06290,Compute,Container,Asia Pacific,61.24,62.46,333.06,21.87,66.07
2026-05-21 00:00:00,Finance,RES11071,Compute,Serverless,US West,75.84,63.13,106.66,18.42,51.82
2026-05-21 00:00:00,Finance,RES11391,Compute,Serverless,India,87.23,91.59,220.64,11.3,45.06
2026-05-21 00:00:00,HR,RES05994,Compute,Serverless,Europe,68.07,79.09,302.57,20.54,51.56
2026-05-21 00:00:00,HR,RES09438,Database,Database Server,US East,8.28,12.48,107.82,12.45,80.06
2026-05-21 00:00:00,IT,RES00412,Database,Data Warehouse,India,12.14,41.94,379.06,5.78,46.63
2026-05-21 00:00:00,IT,RES00957,Compute,Serverless,Asia Pacific,88.17,89.25,207.82,12.71,42.03
2026-05-21 00:00:00,IT,RES02220,Database,Data Warehouse,Asia Pacific,56.38,45.21,43.8,22.52,217.16
2026-05-21 00:00:00,IT,RES07128,Compute,Serverless,Europe,91.31,77.67,549.32,14.15,53
2026-05-21 00:00:00,IT,RES09773,Database,Data Warehouse,Europe,48.42,67.36,45.82,8.5,89.85
2026-05-21 00:00:00,IT,RES11969,Networking,Network Gateway,US East,51.54,68.74,64.69,8.56,34.11
2026-05-21 00:00:00,Marketing,RES06308,Networking,Load Balancer,Asia Pacific,83.41,76.34,45.68,7.99,37.8
2026-05-21 00:00:00,Marketing,RES06441,Compute,Container,India,9.02,42.05,115.48,22.85,42.42
2026-05-21 00:00:00,Marketing,RES07826,Database,Data Warehouse,India,88.53,65.11,111.64,7.7,82.91
2026-05-21 00:00:00,Marketing,RES11212,Storage,Block Storage,Europe,76.84,85.64,106.9,8.26,31.18
2026-05-21 00:00:00,Operations,RES03845,Database,Database Server,Asia Pacific,42.94,43.5,139.84,10.3,84.02
2026-05-21 00:00:00,Operations,RES08014,Compute,Serverless,US West,93.57,95.54,127.63,9.67,48.14
2026-05-21 00:00:00,Operations,RES11362,Compute,Serverless,Asia Pacific,11.4,34.41,44.04,17.33,32.8
2026-05-21 00:00:00,Operations,RES11476,Storage,Block Storage,India,7.39,24.16,222.94,11.79,12.08
2026-05-21 00:00:00,Sales,RES00124,Compute,Virtual Machine,US East,71.47,63.86,55.45,18.78,77.85
2026-05-21 00:00:00,Sales,RES00285,Networking,Load Balancer,India,5.14,22.22,204.04,21.81,37.04
2026-05-21 00:00:00,Sales,RES00665,Storage,Block Storage,India,69.1,71.93,351.63,5.09,33.43
2026-05-21 00:00:00,Sales,RES01152,Database,Database Server,Asia Pacific,59.79,54.7,48.24,6.89,70.94
2026-05-22 00:00:00,Finance,RES02291,Compute,Container,India,33.27,44.53,92.66,21.79,48.37
2026-05-22 00:00:00,Finance,RES11047,Networking,Load Balancer,India,18.83,6.26,41.51,20.67,40.65
2026-05-22 00:00:00,Finance,RES11547,Compute,Virtual Machine,US East,97.35,98,255.18,11.29,63.99
2026-05-22 00:00:00,HR,RES03452,Database,Data Warehouse,India,71.61,80.49,53.85,22.16,170.44
2026-05-22 00:00:00,IT,RES03235,Storage,Object Storage,India,98,94.19,217.46,10.2,34.32
2026-05-22 00:00:00,IT,RES04440,Storage,Block Storage,US East,80.85,64.18,192.35,21.57,30.93
2026-05-22 00:00:00,IT,RES08522,Compute,Container,US West,57.16,52.71,274.55,20.36,57.37
2026-05-22 00:00:00,IT,RES10198,Database,Database Server,Asia Pacific,61.06,61.91,190.51,4.89,53.16
2026-05-22 00:00:00,Marketing,RES02850,Storage,Block Storage,US East,49.71,59.12,178.88,20.46,27.1
2026-05-22 00:00:00,Marketing,RES06372,Database,Database Server,India,71.02,71.31,43.29,23.59,162.4
2026-05-22 00:00:00,Marketing,RES11885,Compute,Virtual Machine,US West,52.38,54.79,152.42,7.33,41.07
2026-05-22 00:00:00,Operations,RES01019,Storage,Object Storage,India,59.57,55.65,210.67,23.54,30.65
2026-05-22 00:00:00,Operations,RES05565,Compute,Virtual Machine,India,44.07,34.09,73.93,22.41,68.48
2026-05-22 00:00:00,Operations,RES10209,Networking,Network Gateway,Asia Pacific,59.23,58.04,282.2,23.32,75.34
2026-05-22 00:00:00,Sales,RES01297,Compute,Virtual Machine,Europe,38,24.35,37.19,18.9,67.44
2026-05-23 00:00:00,Finance,RES02660,Storage,Block Storage,US West,36.75,27.97,30.57,16.13,12.57
2026-05-23 00:00:00,Finance,RES04341,Compute,Serverless,India,79.62,83.5,89.64,10.22,43.19
2026-05-23 00:00:00,Finance,RES06363,Database,Data Warehouse,Europe,5,34.96,71.77,16.78,149.49
2026-05-23 00:00:00,Finance,RES07310,Networking,Load Balancer,Asia Pacific,6.54,5.02,96.9,10.5,22.53
2026-05-23 00:00:00,HR,RES04731,Database,Data Warehouse,Asia Pacific,51.88,53.97,254.41,16.62,165.48
2026-05-23 00:00:00,HR,RES08702,Compute,Container,US East,49.31,51.35,156.93,6.08,27.1
2026-05-23 00:00:00,HR,RES09350,Compute,Serverless,US East,54.53,70.06,31.61,17.44,45.48
2026-05-23 00:00:00,IT,RES00602,Storage,Object Storage,US East,13.18,18.32,81.3,13.08,8.51
2026-05-23 00:00:00,IT,RES02187,Compute,Virtual Machine,Asia Pacific,21.75,40.16,155.63,15.24,60.26
2026-05-23 00:00:00,IT,RES03560,Database,Database Server,India,57.98,74.14,644.72,7.5,61.94
2026-05-23 00:00:00,IT,RES04478,Compute,Container,India,10.94,18.79,118.33,16.14,32.25
2026-05-23 00:00:00,IT,RES05695,Database,Data Warehouse,Europe,14.11,26.08,91.84,22.32,204.44
2026-05-23 00:00:00,IT,RES06765,Storage,Block Storage,India,75.64,82.87,251.64,20.87,32.58
2026-05-23 00:00:00,IT,RES08487,Networking,Load Balancer,Europe,64.79,62.72,46.98,10.44,36.87
2026-05-23 00:00:00,IT,RES10322,Database,Data Warehouse,Europe,64.15,83.97,89.94,11.9,135.39
2026-05-23 00:00:00,Marketing,RES03205,Networking,Load Balancer,Asia Pacific,54.63,54.05,229.68,14.26,46.29
2026-05-23 00:00:00,Marketing,RES04793,Compute,Serverless,India,5.14,17.01,104.24,13.71,10.93
2026-05-23 00:00:00,Operations,RES10927,Database,Database Server,US East,17.21,41.77,192.23,17.35,122.24
2026-05-23 00:00:00,Sales,RES00481,Database,Data Warehouse,India,65.81,61.66,135.11,17.56,142.9
2026-05-23 00:00:00,Sales,RES00663,Compute,Virtual Machine,US East,36.55,47.55,82.7,8.43,36.13
2026-05-23 00:00:00,Sales,RES02305,Storage,Object Storage,US East,10.74,29.66,67.23,14.36,8.87
2026-05-23 00:00:00,Sales,RES06459,Storage,Object Storage,US East,84.54,69.84,82.85,16.91,37.32
2026-05-24 00:00:00,Finance,RES01658,Compute,Container,Europe,17.7,26.23,82.54,9.68,27.66
2026-05-24 00:00:00,Finance,RES03010,Database,Database Server,Asia Pacific,14.56,28.47,150.23,6.89,54.92
2026-05-24 00:00:00,Finance,RES05906,Compute,Serverless,US West,78.06,78.63,148.61,4.58,37.8
2026-05-24 00:00:00,Finance,RES10450,Compute,Container,US East,44.65,64.38,50.27,10.43,38.86
2026-05-24 00:00:00,HR,RES08671,Database,Database Server,US West,14.63,37.42,218.16,16.45,124.03
2026-05-24 00:00:00,IT,RES02553,Compute,Virtual Machine,US East,64.66,45.38,60.51,23.18,87.06
2026-05-24 00:00:00,IT,RES03068,Storage,Object Storage,India,55.56,58.39,195.11,17.49,19.33
2026-05-24 00:00:00,IT,RES04787,Storage,Block Storage,India,77.54,48.76,77.99,23.77,27.66
2026-05-24 00:00:00,IT,RES05636,Networking,Load Balancer,US East,94.69,83.07,100.54,8.23,53.6
2026-05-24 00:00:00,IT,RES05756,Compute,Serverless,India,67.57,55.58,120.45,18.11,44.8
2026-05-24 00:00:00,IT,RES06930,Database,Database Server,India,29.7,50.9,84.42,23.99,146.18
2026-05-24 00:00:00,IT,RES09196,Database,Data Warehouse,Europe,12.08,31.77,54.13,12.8,116.83
2026-05-24 00:00:00,IT,RES09446,Compute,Container,US East,67.82,65.16,30.06,6.09,31.16
2026-05-24 00:00:00,IT,RES09480,Database,Database Server,US East,64.42,71.19,186.58,7.28,67.85
2026-05-24 00:00:00,Marketing,RES00050,Storage,Block Storage,India,25.71,31.36,45.51,6.4,9.23
2026-05-24 00:00:00,Marketing,RES03280,Database,Data Warehouse,Europe,73.5,63.4,32.94,11,118.81
2026-05-24 00:00:00,Marketing,RES05250,Compute,Container,India,42.35,43.41,75.44,21.14,43.83
2026-05-24 00:00:00,Operations,RES01726,Networking,Network Gateway,Asia Pacific,35.92,39.71,54.06,11.22,38.15
2026-05-24 00:00:00,Operations,RES07235,Compute,Serverless,Europe,54.34,72.64,20.27,11.52,29.72
2026-05-24 00:00:00,Operations,RES09985,Compute,Serverless,India,56.11,65.46,286.44,12.21,43.64
2026-05-24 00:00:00,Sales,RES03375,Compute,Container,India,89.32,71.39,153.95,22.72,63.83
2026-05-24 00:00:00,Sales,RES03996,Compute,Virtual Machine,India,12.51,12.27,71.86,11.3,30.24
2026-05-24 00:00:00,Sales,RES09807,Database,Database Server,India,16.71,22.44,288.22,11.61,69.07
2026-05-24 00:00:00,Sales,RES11796,Compute,Virtual Machine,India,66.59,74.34,75.21,9.67,46.23
2026-05-25 00:00:00,Finance,RES05491,Database,Database Server,India,25.93,18.13,81.67,15.3,90.78
2026-05-25 00:00:00,HR,RES00213,Storage,Object Storage,India,65.82,64.19,56.01,4.87,28.14
2026-05-25 00:00:00,HR,RES07356,Database,Data Warehouse,India,16.84,29.45,136.18,12.06,82.71
2026-05-25 00:00:00,HR,RES08399,Database,Database Server,India,70.82,61.19,128.25,19.16,130.6
2026-05-25 00:00:00,IT,RES00147,Storage,Object Storage,Europe,68.51,58.39,42.72,12.53,27.76
2026-05-25 00:00:00,IT,RES01830,Compute,Serverless,Europe,81.64,81.78,42.85,12.97,48.61
2026-05-25 00:00:00,Marketing,RES06643,Storage,Object Storage,Europe,47.33,62.42,86.81,21.39,20.65
2026-05-25 00:00:00,Marketing,RES11040,Networking,Network Gateway,India,62.74,53.27,54.85,15.27,44.15
2026-05-25 00:00:00,Operations,RES01851,Compute,Serverless,India,92.96,80.92,66.86,13.21,43.2
2026-05-25 00:00:00,Operations,RES03901,Storage,Object Storage,India,96.62,78.92,414.77,7.31,43.67
2026-05-25 00:00:00,Operations,RES06905,Database,Data Warehouse,India,94.6,98,43.03,6.55,73.72
2026-05-25 00:00:00,Operations,RES07555,Compute,Serverless,India,57.48,56.24,178.96,5.72,23.43
2026-05-25 00:00:00,Sales,RES11045,Storage,Object Storage,India,72.64,65.36,90.59,14.97,32.89
2026-05-26 00:00:00,Finance,RES00453,Compute,Virtual Machine,India,45.97,42.91,286.32,12.11,38.2
2026-05-26 00:00:00,Finance,RES02591,Compute,Container,Asia Pacific,65.75,67.8,95.06,18.39,58.25
2026-05-26 00:00:00,Finance,RES08072,Storage,Block Storage,US East,73.46,61.3,140.83,9.09,27.13
2026-05-26 00:00:00,Finance,RES10286,Database,Database Server,India,51.72,59.06,50.22,20.25,126.78
2026-05-26 00:00:00,Finance,RES10876,Database,Database Server,Asia Pacific,95.45,96.94,108.58,21.89,183.86
2026-05-26 00:00:00,Finance,RES11130,Compute,Serverless,Europe,63.46,61.88,38.08,6.23,31.86
2026-05-26 00:00:00,HR,RES00170,Database,Data Warehouse,US East,65.28,62.81,111.5,4.48,58.51
2026-05-26 00:00:00,HR,RES01481,Database,Database Server,US East,94.29,75.26,68.31,17.47,138.55
2026-05-26 00:00:00,IT,RES00030,Storage,Block Storage,Asia Pacific,69.63,51.65,21.25,21.75,23.43
2026-05-26 00:00:00,IT,RES00180,Compute,Container,Europe,54.55,63.68,108.96,17.44,46.55
2026-05-26 00:00:00,IT,RES00738,Database,Data Warehouse,Europe,12.75,40.94,71.59,13.28,121.71
2026-05-26 00:00:00,IT,RES03647,Storage,Object Storage,US East,90.46,89.29,147.52,15.36,37.74
2026-05-26 00:00:00,IT,RES03808,Database,Database Server,Asia Pacific,5.81,16.86,73.4,9.7,76.94
2026-05-26 00:00:00,IT,RES03899,Compute,Container,Europe,78.97,71.31,98.03,12.39,50.95
2026-05-26 00:00:00,IT,RES05697,Compute,Serverless,US West,26.08,45.8,99.64,7.44,18.62
2026-05-26 00:00:00,IT,RES06014,Networking,Load Balancer,Europe,89.02,92.16,120.21,18.8,69.12
2026-05-26 00:00:00,IT,RES09356,Compute,Virtual Machine,Europe,63.7,63.59,65.12,23.58,96.45
2026-05-26 00:00:00,IT,RES10579,Networking,Network Gateway,India,17.32,32.66,472.22,4.9,16.93
2026-05-26 00:00:00,IT,RES10867,Storage,Block Storage,Asia Pacific,13.72,6.74,386.67,11.11,10.04
2026-05-26 00:00:00,Marketing,RES05976,Storage,Block Storage,Asia Pacific,98,98,58.78,6.14,40.76
2026-05-26 00:00:00,Marketing,RES08778,Storage,Object Storage,India,49.47,62.21,294.16,22.03,22.83
2026-05-26 00:00:00,Marketing,RES10015,Compute,Virtual Machine,Europe,32.21,58.1,24.19,22.77,83.62
2026-05-26 00:00:00,Marketing,RES11501,Storage,Object Storage,US East,31.65,45.6,376.55,16.66,15.23
2026-05-26 00:00:00,Operations,RES03021,Compute,Container,US East,75.82,50.48,352.41,12.63,50.21
2026-05-26 00:00:00,Operations,RES07437,Database,Database Server,India,5,6.65,252.05,18.4,106.69
2026-05-26 00:00:00,Sales,RES00545,Networking,Load Balancer,US East,40.79,54.73,118.27,23.49,65.59
2026-05-26 00:00:00,Sales,RES03603,Networking,Network Gateway,US West,67.94,54.15,250.65,12.69,53.13
2026-05-26 00:00:00,Sales,RES04339,Networking,Network Gateway,US East,19.62,42.32,80.06,12.59,38.32
2026-05-26 00:00:00,Sales,RES06577,Compute,Container,US East,38.7,33.48,96.03,21.42,51.74
2026-05-26 00:00:00,Sales,RES11447,Database,Database Server,US East,98,78.76,165.46,23.02,183.89
2026-05-26 00:00:00,Sales,RES11458,Compute,Virtual Machine,Asia Pacific,86.43,75.52,15.7,14.38,64.08
2026-05-27 00:00:00,Finance,RES00246,Database,Database Server,India,71.7,66.78,303.95,9.08,75.58
2026-05-27 00:00:00,Finance,RES05247,Compute,Virtual Machine,US East,61.3,51.11,185.12,5.79,32.63
2026-05-27 00:00:00,Finance,RES06834,Storage,Object Storage,India,41.27,46.5,526.93,14.41,21.98
2026-05-27 00:00:00,Finance,RES06859,Compute,Serverless,Asia Pacific,55.3,58.79,341.9,20.5,47.28
2026-05-27 00:00:00,Finance,RES07909,Database,Data Warehouse,US West,15.16,29.89,105.9,8.05,76.77
2026-05-27 00:00:00,Finance,RES11616,Compute,Virtual Machine,India,18.16,46.51,265.57,19.76,58.63
2026-05-27 00:00:00,HR,RES05138,Compute,Container,India,17.22,10.02,153.57,10.02,20.95
2026-05-27 00:00:00,IT,RES00289,Storage,Block Storage,Europe,50.99,64.17,60.68,6.41,13.77
2026-05-27 00:00:00,IT,RES03295,Compute,Serverless,Europe,82.35,88.41,51.85,15.8,53.98
2026-05-27 00:00:00,IT,RES06517,Database,Data Warehouse,Europe,23.34,28.63,162.98,11.53,114.83
2026-05-27 00:00:00,IT,RES09691,Database,Data Warehouse,Asia Pacific,8.21,26.6,374.31,21.32,190.44
2026-05-27 00:00:00,IT,RES11213,Database,Data Warehouse,Europe,98,97.39,52.71,6.32,87.49
2026-05-27 00:00:00,IT,RES11483,Compute,Container,US West,96.36,82.76,290.32,14.23,64.95
2026-05-27 00:00:00,IT,RES11643,Database,Data Warehouse,US West,72.18,71.32,112.02,5.25,68.67
2026-05-27 00:00:00,Marketing,RES01421,Compute,Container,US West,7.5,13.34,201.91,15.49,34
2026-05-27 00:00:00,Marketing,RES02930,Compute,Container,Asia Pacific,13.08,22.53,95.51,15.96,35.87
2026-05-27 00:00:00,Sales,RES01004,Compute,Virtual Machine,India,19.77,40.61,14.93,12.96,39.16
2026-05-27 00:00:00,Sales,RES07940,Storage,Object Storage,India,36.57,49.81,100.14,8.63,17.67
2026-05-27 00:00:00,Sales,RES11638,Database,Data Warehouse,US East,53.47,47.21,165.1,23.72,202.09
2026-05-27 00:00:00,Sales,RES11868,Networking,Network Gateway,US East,9.88,17.28,157.15,17.04,43.96
2026-05-28 00:00:00,Finance,RES00503,Storage,Object Storage,India,19.48,21.06,87.5,22.68,13.64
2026-05-28 00:00:00,Finance,RES00756,Database,Data Warehouse,India,28.69,43.19,25.72,23.02,174.34
2026-05-28 00:00:00,Finance,RES04968,Database,Database Server,India,67.54,72.24,174.31,6.01,50.03
2026-05-28 00:00:00,Finance,RES06346,Storage,Block Storage,US East,73.97,85.51,162.53,11.51,25.97
2026-05-28 00:00:00,Finance,RES10843,Compute,Container,India,21.58,39.08,131.68,21.39,47.83
2026-05-28 00:00:00,Finance,RES11233,Networking,Load Balancer,US West,53.76,56.38,164.09,20.73,61.78
2026-05-28 00:00:00,IT,RES00627,Compute,Serverless,Asia Pacific,40.1,53.77,163.11,17.73,34.84
2026-05-28 00:00:00,IT,RES01468,Compute,Virtual Machine,India,75.13,76.04,124.96,21.98,83.96
2026-05-28 00:00:00,IT,RES04465,Database,Data Warehouse,Europe,74.79,78.4,273.76,14.64,153.39
2026-05-28 00:00:00,IT,RES05503,Compute,Serverless,India,74.76,66.8,111.3,6.22,32.47
2026-05-28 00:00:00,IT,RES07174,Database,Database Server,Europe,11.13,21.46,61.01,22.49,166.17
2026-05-28 00:00:00,IT,RES07838,Storage,Block Storage,Asia Pacific,40.18,39.12,49.66,13.24,7.29
2026-05-28 00:00:00,IT,RES08003,Database,Data Warehouse,Europe,56.97,62.3,353.07,4.68,69.14
2026-05-28 00:00:00,IT,RES09275,Compute,Serverless,India,13.87,33.99,49.41,7.24,13.16
2026-05-28 00:00:00,IT,RES09829,Compute,Virtual Machine,US West,39.58,31.21,138.31,16.92,58.45
2026-05-28 00:00:00,Marketing,RES04459,Networking,Load Balancer,US West,72.38,70.37,79.87,9.15,47.59
2026-05-28 00:00:00,Operations,RES00322,Storage,Object Storage,US West,21.85,47.74,26.91,11.17,13.87
2026-05-28 00:00:00,Operations,RES08655,Storage,Object Storage,US West,8.53,19.91,272.45,23.19,11.07
2026-05-28 00:00:00,Sales,RES11827,Compute,Container,Asia Pacific,35.42,45.68,164.43,14.25,41.83
2026-05-29 00:00:00,Finance,RES02320,Storage,Object Storage,Europe,45.88,61.81,283.52,6.32,26.7
2026-05-29 00:00:00,Finance,RES02437,Compute,Serverless,US East,14.64,22.37,157.74,12.81,28.53
2026-05-29 00:00:00,Finance,RES03114,Compute,Container,US West,66.82,80.07,220.65,19.43,61.96
2026-05-29 00:00:00,Finance,RES03962,Networking,Network Gateway,US West,72.18,78.55,74.5,4.87,41.05
2026-05-29 00:00:00,Finance,RES06081,Compute,Serverless,Asia Pacific,46.53,43.1,59.29,18.12,33.25
2026-05-29 00:00:00,HR,RES02147,Database,Database Server,US West,28.83,34.27,146.55,21.26,161.7
2026-05-29 00:00:00,HR,RES06087,Compute,Virtual Machine,US East,38.33,46.21,82.64,6.81,34.26
2026-05-29 00:00:00,HR,RES06932,Compute,Virtual Machine,India,62.58,62.87,93.67,19.42,71.53
2026-05-29 00:00:00,HR,RES11511,Compute,Virtual Machine,Asia Pacific,91.38,98,159.19,23.24,98.94
2026-05-29 00:00:00,IT,RES03504,Storage,Block Storage,US West,6.25,25.98,61.71,6.08,5
2026-05-29 00:00:00,IT,RES07027,Storage,Object Storage,US West,88.61,98,128.42,18.61,27.51
2026-05-29 00:00:00,IT,RES08431,Compute,Virtual Machine,US East,66.88,64.52,101.42,10.48,53.03
2026-05-29 00:00:00,IT,RES08448,Compute,Virtual Machine,US East,98,96.35,36.29,21.52,89.75
2026-05-29 00:00:00,IT,RES09029,Storage,Object Storage,Asia Pacific,17.4,29.38,78.97,4.57,6.94
2026-05-29 00:00:00,IT,RES09223,Compute,Container,US West,98,79.75,258.2,14.83,62
2026-05-29 00:00:00,Marketing,RES03179,Database,Database Server,India,86.43,81.81,135.4,7.83,70.18
2026-05-29 00:00:00,Marketing,RES11929,Database,Data Warehouse,Asia Pacific,45.07,54.11,64.47,22.09,203.72
2026-05-29 00:00:00,Operations,RES00945,Storage,Block Storage,Asia Pacific,91.6,98,65.21,11.96,36.07
2026-05-29 00:00:00,Operations,RES05855,Storage,Block Storage,US East,74.36,57.11,24.81,22.83,28.98
2026-05-29 00:00:00,Operations,RES10677,Networking,Network Gateway,India,47.26,57.43,107.25,22.38,65.55
2026-05-29 00:00:00,Sales,RES05229,Compute,Container,US East,35.55,43.64,99.52,11.79,36.83
2026-05-29 00:00:00,Sales,RES09596,Storage,Object Storage,India,68.39,58.82,46.09,12.75,22.13
2026-05-30 00:00:00,IT,RES03573,Compute,Virtual Machine,Europe,65.92,77.24,142.34,18.94,85.65
2026-05-30 00:00:00,IT,RES04090,Networking,Load Balancer,US West,66.02,68.67,67.7,9.37,43.4
2026-05-30 00:00:00,IT,RES05104,Compute,Container,Asia Pacific,74.52,88.98,167.34,5.78,42.15
2026-05-30 00:00:00,IT,RES06151,Database,Data Warehouse,Asia Pacific,39.72,53.76,103.61,16.91,168.66
2026-05-30 00:00:00,IT,RES06174,Storage,Object Storage,Asia Pacific,36.15,56.7,46.33,19.75,11.94
2026-05-30 00:00:00,IT,RES08223,Storage,Object Storage,Asia Pacific,54.32,56.51,63.15,18.96,27.85
2026-05-30 00:00:00,IT,RES09681,Networking,Network Gateway,India,66.46,49.58,186.32,23.92,72.21
2026-05-30 00:00:00,Marketing,RES01991,Compute,Virtual Machine,India,6.84,18.66,21.43,19.85,56.88
2026-05-30 00:00:00,Marketing,RES02038,Compute,Serverless,US East,37.45,34.62,34.72,5.08,22.7
2026-05-30 00:00:00,Marketing,RES03017,Compute,Virtual Machine,US East,58.31,76.28,223.73,19.18,71.14
2026-05-30 00:00:00,Operations,RES01386,Networking,Network Gateway,India,8.16,43.85,42.23,20.36,40.7
2026-05-30 00:00:00,Operations,RES01975,Database,Database Server,Europe,63.99,90.36,123.33,13.42,127.73
2026-05-30 00:00:00,Operations,RES05753,Storage,Object Storage,Europe,53.7,61.24,31.2,13.3,24.74
2026-05-30 00:00:00,Sales,RES01708,Compute,Virtual Machine,Europe,95.71,90.93,77.7,15.97,82.24
2026-05-30 00:00:00,Sales,RES03078,Database,Data Warehouse,India,70.13,62.52,57.29,15.55,123.41
2026-05-30 00:00:00,Sales,RES11413,Compute,Virtual Machine,Europe,52.86,39.1,153.96,22.7,83.18
2026-05-31 00:00:00,Finance,RES03689,Storage,Object Storage,India,43.84,34.05,102.45,4.84,21.09
2026-05-31 00:00:00,Finance,RES09908,Compute,Serverless,Europe,41.42,47.46,50.57,17.26,43.02
2026-05-31 00:00:00,HR,RES06382,Compute,Serverless,US East,49.77,59.27,256.06,9.16,33.03
2026-05-31 00:00:00,IT,RES00356,Compute,Serverless,India,67.36,72.46,44.8,17.51,41.63
2026-05-31 00:00:00,IT,RES00703,Storage,Object Storage,Europe,14.21,29,84.62,8.16,15.94
2026-05-31 00:00:00,IT,RES01277,Compute,Serverless,India,85.04,68.87,118.2,11.2,38.69
2026-05-31 00:00:00,IT,RES01413,Storage,Block Storage,Europe,42.52,32.97,33.85,22.76,10.88
2026-05-31 00:00:00,IT,RES02832,Compute,Serverless,India,52.95,47.7,201.91,22.4,50.46
2026-05-31 00:00:00,IT,RES04461,Networking,Network Gateway,Asia Pacific,48.62,55.88,434.18,10.44,48.8
2026-05-31 00:00:00,IT,RES05771,Networking,Load Balancer,India,32.36,50.21,37.18,18.56,45.18
2026-05-31 00:00:00,IT,RES07658,Compute,Virtual Machine,US East,35.37,56.03,66.06,7.56,37.82
2026-05-31 00:00:00,IT,RES08507,Compute,Serverless,India,13.8,31.37,60.8,17.58,23.38
2026-05-31 00:00:00,Marketing,RES02035,Compute,Container,India,76.89,95.6,151.33,16.64,55.39
2026-05-31 00:00:00,Marketing,RES05298,Compute,Serverless,India,81.16,74.08,133.93,19.26,55.19
2026-05-31 00:00:00,Marketing,RES11279,Compute,Container,US East,58.62,36.39,501.46,19.07,51.06
2026-05-31 00:00:00,Marketing,RES11398,Storage,Object Storage,US East,51.63,46.78,371.15,13.43,33.55
2026-05-31 00:00:00,Operations,RES00243,Compute,Container,India,42.6,53,230.55,22.46,44.61
2026-05-31 00:00:00,Operations,RES02269,Compute,Container,US West,7.44,17.62,28.33,6.83,20.08
2026-05-31 00:00:00,Operations,RES04760,Compute,Serverless,India,7.56,24.7,118.55,19.67,25.23
2026-05-31 00:00:00,Operations,RES09147,Compute,Virtual Machine,Asia Pacific,98,71.04,212.14,6.76,51.7
2026-05-31 00:00:00,Sales,RES01092,Compute,Container,India,6.6,24.83,196.24,4.22,7.37
